Time,radar,fall avg accel,fall burn time,fall dist,burn mass,fall time,ship mass,,,,,,,,,,,,,,,,,,,
80.04000007,1000.014027,27.51903133,5.989882575,355.1522411,830.5868013,14.30436662,4.484053135,,,,,,,,,,,,,,,,,,,
Time,radar,availthrust,thrust,thrust at alt,isp,atsip,mass,atmequiv,press,acc,acc,acc,fall dist,fall time,gravity,ship vertical speed,,acceleration,acceleration thrust,acceleration thrust at,,velocity,a,a after,calc thrust,
88.90000008,625.9791989,97.11280823,97.11280823,97.12932587,170.5140381,170.5159302,4.483111858,0.989963417,0.900530962,V(3.26126242763582,0.008372861, -9.15950671247484),20.49988824,5.546498138,9.787122213,-85.41016844,11.310126,21.66191951,21.66191951,21.66560392,,-84.72791401,-9.73889152,,58.05603422,
89.02000008,615.6714265,97.01953125,97.01953125,97.03601837,170.3506165,170.3521271,4.483111858,0.990110669,0.901934861,V(3.26174053744075,0.008264092, -9.16553987242989),23.78274188,5.426596765,9.787458866,-86.57902382,11.21642669,21.64111321,21.64111321,21.64479081,,-85.89810261,-9.751571624,,58.05591245,
89.14000008,605.2234199,96.9250946,96.9250946,96.94156647,170.1851807,170.1863098,4.483111858,0.990259926,0.903359617,V(3.26091468066672,0.008150715, -9.16630205221717),27.31758879,5.306725789,9.787800105,-87.74708525,11.12065365,21.62004823,21.62004823,21.62372243,,-87.06672209,-9.738495652,,58.05578292,
89.26000008,594.6353858,96.82952881,96.82952881,96.84597015,170.0177155,170.0184784,4.483111858,0.990411184,0.904805381,V(3.25954147818898,0.008040855, -9.17037377055103),31.10962168,5.186804882,9.788145933,-88.91639327,11.02275501,21.59873139,21.59873139,21.60239878,,-88.23361707,-9.724124803,,58.05566912,
89.38000008,583.9068418,96.73282623,96.73282623,96.74924469,169.8482819,169.8486786,4.483111858,0.990564447,0.906272152,V(3.25830942288793,0.007929442, -9.17254811866337),35.16019641,5.066895807,9.788496352,-90.08533383,10.92266938,21.57716097,21.57716097,21.58082326,,-89.40453348,-9.757636765,,58.05554566,
89.50000008,573.03838,96.63499451,96.63499451,96.65140533,169.6768646,169.6769104,4.483111858,0.990719711,0.907760082,V(3.25683318430749,0.00781528, -9.1679086526838),39.46479681,4.947047302,9.788851354,-91.2525495,10.82034196,21.55533869,21.55533869,21.55899928,,-90.5705148,-9.716510966,,58.05542229,
89.62000008,562.0296451,96.53605652,96.53605652,96.55242157,169.5034943,169.5031433,4.483111858,0.990876978,0.90926932,V(3.2564167015265,0.007697032, -9.16499256358289),44.03227241,4.82718222,9.789210944,-92.42011898,10.71570542,21.53326965,21.53326965,21.53692003,,-91.73945719,-9.741186601,,58.05530234,
89.74000008,550.8808777,96.43599701,96.43599701,96.45233154,169.3281555,169.3274231,4.483111858,0.991036247,0.910799717,V(3.25605329051675,0.00758697, -9.16166335740422),48.86624012,4.707288246,9.789575125,-93.58841643,10.60869405,21.51095044,21.51095044,21.51459401,,-92.90639532,-9.72448438,,58.05518185,
89.86000008,539.5916828,96.33481598,96.33481598,96.35115051,169.1508636,169.1497955,4.483111858,0.991197518,0.912351573,V(3.25523873459684,0.007474958, -9.16445591457919),53.96576682,4.587387891,9.789943896,-94.7567849,10.4992317,21.48838107,21.48838107,21.49202464,,-94.07662437,-9.751908792,,58.05505558,
89.98000008,528.1625861,96.23256683,96.23256683,96.24886322,168.9716644,168.9702301,4.483111858,0.991360793,0.913924813,V(3.25560340298056,0.007364071, -9.16549250475787),59.33430553,4.467494721,9.790317258,-95.92490999,10.38724635,21.46557344,21.46557344,21.4692085,,-95.24247181,-9.715395343,,58.05494,
90.10000008,516.5929914,96.1292038,96.1292038,96.14548492,168.7905273,168.7887421,4.483111858,0.991526071,0.915519664,V(3.25463441809997,0.007250589, -9.16969779739748),64.97563044,4.347573195,9.790695214,-97.09376328,10.2726499,21.44251735,21.44251735,21.44614901,,-96.41328892,-9.756809238,,58.05481799,
90.22000008,504.8833355,96.02477264,96.02477264,96.04101563,168.6075134,168.6053467,4.483111858,0.991693352,0.917136124,V(3.25611383295395,0.007135695, -9.16727659543666),70.88677451,4.227663466,9.791077763,-98.26219133,10.15535866,21.419223,21.419223,21.42284615,,-97.58046625,-9.726477736,,58.05469618,
90.34000008,493.0335401,95.91926575,95.91926575,95.93548584,168.4226074,168.4200745,4.483111858,0.991862636,0.918774345,V(3.25538967465484,0.007022493, -9.16944419457534),77.07758804,4.107721392,9.791464909,-99.43158942,10.03527768,21.3956887,21.3956887,21.39930675,,-98.74829475,-9.731904168,,58.05457521,
90.46000008,481.0431606,95.81270599,95.81270599,95.82888031,168.2358246,168.2329254,4.483111858,0.992033926,0.920434326,V(3.25628465420334,0.00691089, -9.17096570357596),83.54617481,3.987797176,9.791856654,-100.6002851,9.912301341,21.37191956,21.37191956,21.37552739,,-99.91982945,-9.762789097,,58.05446369,
90.58000008,468.9127277,95.70506287,95.70506287,95.72122192,168.0471954,168.0439301,4.483111858,0.992207218,0.922116219,V(3.25752317523362,0.006793065, -9.16945327034729),90.28972541,3.867894609,9.792252993,-101.7681161,9.786326379,21.34790875,21.34790875,21.35151318,,-101.0869403,-9.725924074,,58.05433259,
90.70000008,456.6421741,95.59640503,95.59640503,95.61252594,167.85672,167.8531036,4.483111858,0.992382511,0.923820098,V(3.25565028245443,0.006677869, -9.1660556616697),97.31568705,3.747978482,9.792653927,-102.9362987,9.657235096,21.3236716,21.3236716,21.32726752,,-102.2546133,-9.730608255,,58.05422353,
90.82000008,444.2314033,95.48668671,95.48668671,95.50279236,167.6644135,167.6604614,4.483111858,0.992559808,0.92554604,V(3.25608824701844,0.006568276, -9.16237014142073),104.6298359,3.628053498,9.793059457,-104.1046995,9.52490012,21.29919791,21.29919791,21.30279042,,-103.4230903,-9.73730774,,58.05410347,
90.94000008,431.6802851,95.37595367,95.37595367,95.39201355,167.4703217,167.4659882,4.483111858,0.992739108,0.927294118,V(3.25428368161043,0.00645694, -9.16321534465193),112.227446,3.508145238,9.793469587,-105.2722763,9.389183259,21.27449787,21.27449787,21.27808017,,-104.5926509,-9.746338722,,58.05398438,
91.06000008,418.9891045,95.2641983,95.2641983,95.28023529,167.2744141,167.2697449,4.483111858,0.99292041,0.929064484,V(3.25141406810058,0.006345331, -9.16520314786401),120.1185797,3.388205373,9.793884313,-106.4409586,9.249939192,21.24956979,21.24956979,21.25314699,,-105.7598385,-9.726563471,,58.05387217,
91.18000008,406.1577003,95.15143585,95.15143585,95.16744232,167.0767517,167.0717316,4.483111858,0.993103716,0.930857137,V(3.25067512555094,0.006237412, -9.17093628788153),128.3096083,3.268219189,9.794303646,-107.6114301,9.107004717,21.22441707,21.22441707,21.22798746,,-106.9283679,-9.737744967,,58.05375499,
91.30000009,393.1858716,95.03768158,95.03768158,95.0536499,166.8773346,166.8719635,4.483111858,0.993289028,0.932672304,V(3.24974724238118,0.006126485, -9.17424358834015),136.7926884,3.148254135,9.794727584,-108.7809294,8.960201347,21.19904312,21.19904312,21.202605,,-108.0985727,-9.751706479,,58.05364213,
91.42000009,380.0737862,94.92292786,94.92292786,94.93886566,166.676178,166.6704559,4.483111858,0.993476344,0.93451006,V(3.2490274090543,0.006016395, -9.17590559280834),145.5672767,3.028321202,9.795156124,-109.9488571,8.809338034,21.17344623,21.17344623,21.1770013,,-109.2673785,-9.740048472,,58.05352362,
91.54000009,366.8212322,94.80721283,94.80721283,94.82309723,166.4732819,166.4672241,4.483111858,0.993665663,0.936370405,V(3.24831476251884,0.005901583, -9.17568866700954),154.6501923,2.908335396,9.795589272,-111.1189776,8.654200388,21.14763491,21.14763491,21.15117807,,-110.4379494,-9.754757417,,58.05342279,
91.66000009,353.4285806,94.69051361,94.69051361,94.70639038,166.2687225,166.2623291,4.483111858,0.993856989,0.938253565,V(3.24755091757724,0.00578932, -9.17607611529213),164.0344591,2.788365995,9.796027027,-112.2882493,8.49455913,21.12160406,21.12160406,21.12514552,,-111.6054297,-9.729002242,,58.05329904,
91.78000009,339.8954841,94.57288361,94.57288361,94.5887146,166.0624847,166.0557404,4.483111858,0.994050318,0.94015954,V(3.24765808867322,0.005668419, -9.1781653323053),173.7259601,2.668382601,9.796469393,-113.4580774,8.330151541,21.09536558,21.09536558,21.09889684,,-112.7758046,-9.753123972,,58.0531904,
91.90000009,326.2219429,94.4542923,94.4542923,94.47008514,165.8545837,165.8474884,4.483111858,0.994245653,0.942088555,V(3.24734693730076,0.005554362, -9.17938167757895),183.7253858,2.548389595,9.796916369,-114.6282229,8.160690034,21.06891268,21.06891268,21.07243543,,-113.9461768,-9.753101726,,58.05307281,
92.02000009,312.4079745,94.33478546,94.33478546,94.35054016,165.6450348,165.637619,4.483111858,0.994442994,0.944040535,V(3.24810435885271,0.005440573, -9.18004228656966),194.0368684,2.42840244,9.797367958,-115.7979014,7.985853592,21.04225557,21.04225557,21.0457698,,-115.1164031,-9.751886518,,58.05296907,
92.14000009,298.4538528,94.21435547,94.21435547,94.23007202,165.4338989,165.4261322,4.483111858,0.99464234,0.946015707,V(3.24912704447325,0.005326838, -9.18008306066948),204.6611338,2.308413047,9.797824159,-116.9674602,7.805285122,21.01539253,21.01539253,21.01889826,,-116.2843472,-9.732867077,,58.05285311,
92.26000009,284.3591336,94.09303284,94.09303284,94.10870361,165.2211456,165.2130585,4.483111858,0.994843692,0.948014221,V(3.24786939589361,0.005210852, -9.18044529344288),215.6045019,2.188410583,9.798284974,-118.1376618,7.618571642,20.98833039,20.98833039,20.9918259,,-117.4559931,-9.763715917,,58.05275442,
92.38000009,270.1242103,93.97080994,93.97080994,93.98643494,165.0068512,164.9984131,4.483111858,0.995047048,0.950036076,V(3.24721278872636,0.005099573, -9.18100642187574),226.8656426,2.068410878,9.798750406,-119.3075362,7.425255553,20.96106742,20.96106742,20.96455273,,-118.624361,-9.736399311,,58.05264153,
92.50000009,255.7485485,93.84770966,93.84770966,93.86330414,164.7910004,164.7822418,4.483111858,0.995252412,0.952081424,V(3.24372243937065,0.004991396, -9.18632986908957),238.4559989,1.948386581,9.799220457,-120.478668,7.224799887,20.93360876,20.93360876,20.93708725,,-119.7971813,-9.773502387,,58.05253389,
92.62000009,241.2326748,93.72374725,93.72374725,93.73928833,164.5736237,164.5645294,4.483111858,0.995459782,0.954150415,V(3.24325086404091,0.004880828, -9.18351298520586),250.35737,1.828398179,9.799695124,-121.6471058,7.016601011,20.90595778,20.90595778,20.90942437,,-120.965614,-9.736939381,,58.05243022,
92.68000009,233.92214,93.66145325,93.68223572,93.67697906,164.5008392,164.4916534,4.483111858,0.99552935,0.955193795,V(3.24380229088845,0.004826204, -9.18177913279926),255.3515997,1.768392005,9.799934188,-122.2320993,6.909380061,20.89206252,20.89669825,20.8955257,,-121.8422475,-14.61055686,,58.03951393,
92.72000009,229.0289476,93.61980438,93.61980438,93.63530731,164.3913422,164.3819885,4.481949806,0.995634121,0.955892695,V(3.24424965339977,0.004788605, -9.18142253761415),259.369569,1.733634032,9.800093933,-122.2044354,6.836677083,20.88818671,20.88818671,20.89164568,,-122.3298094,-12.18904827,,58.05234676,
92.76000009,224.1451741,93.57828522,93.57828522,93.59376526,164.3182678,164.3090515,4.479626656,0.995703888,0.956590616,V(2.53609394487041,0.001198799, -7.21656928154611),258.6776868,1.704036148,9.8002531,-121.7587874,6.76333732,20.88975096,20.88975096,20.89320661,,-122.0943376,5.886794895,15.69679489,58.05240643,
92.80000009,219.2793642,93.5369339,93.5369339,93.55240631,164.2455444,164.2364502,4.477303028,0.995773401,0.957286504,V(1.82683011458604,-0.002329992, -5.25198267582332),257.995004,1.674314852,9.800411688,-121.3129833,6.689470143,20.89135654,20.89135654,20.89481228,,-121.6452463,11.22728322,21.03728322,58.05244629,
92.84000009,214.4312165,93.49578857,93.49578857,93.51125336,164.1731415,164.1641998,4.474979877,0.995842659,0.957980134,V(1.11815193744758,-0.005806966, -3.28450361214973),257.3149688,1.64446844,9.800569698,-120.867115,6.615053207,20.8930076,20.8930076,20.89646343,,-121.2036936,11.03881774,20.84881774,58.05250078,
92.88000009,209.6009843,93.45483398,93.45483398,93.47026825,164.101059,164.0922546,4.47265625,0.995911662,0.95867173,V(0.408571127368757,-0.009226941, -1.31742023893726),256.6418729,1.614488773,9.80072713,-120.4216489,6.540071673,20.89470524,20.89470524,20.89815605,,-120.7558042,11.19723468,21.00723468,58.05256045,
92.92000009,204.7885871,93.41407013,93.41407013,93.42949677,164.0293274,164.0206757,4.470333099,0.995980411,0.959361142,V(-0.30072773454867,-0.012584216, 0.647914981545159),255.9777364,1.584386175,9.800883983,-119.9755421,6.464504596,20.89644509,20.89644509,20.89989598,,-120.309929,11.14687888,20.95687888,58.05261449,
92.96000009,199.994025,93.37348938,93.37348938,93.38890076,163.9579315,163.9494019,4.468009472,0.996048905,0.960048372,V(-1.01058741837408,-0.01587659, 2.61235765421046),255.3186512,1.554148244,9.801040258,-119.5295833,6.388331169,20.89822995,20.89822995,20.90167923,,-119.8640538,11.14688003,20.95688003,58.05266356,
93.00000009,195.2172978,93.33311462,93.33311462,93.34849548,163.8868866,163.878479,4.465686321,0.996117144,0.960733417,V(-1.71951729424555,-0.019103037, 4.57616692898445),254.6678246,1.523772283,9.801195953,-119.0840683,6.311529411,20.90006058,20.90006058,20.90350481,,-119.4181787,11.14687859,20.95687859,58.05271648,
93.04000009,190.4582641,93.29291534,93.29291534,93.30828857,163.8161469,163.8078918,4.463362694,0.996185128,0.961416354,V(-2.4278803691112,-0.022258966, 6.54057164458052),254.0236224,1.493264524,9.80135107,-118.6380069,6.234073754,20.90193465,20.90193465,20.90537897,,-118.9758436,11.05837675,20.86837675,58.0527705,
93.08000009,185.7172069,93.2529068,93.2529068,93.26826477,163.7457428,163.7376251,4.461039543,0.996252858,0.962097108,V(-3.13808844351845,-0.025345721, 8.50656605081492),253.3854034,1.462616551,9.801505609,-118.1919176,6.155944181,20.9038512,20.9038512,20.90729389,,-118.5264283,11.23538136,21.04538136,58.05282428,
93.12000009,180.9939874,93.21308899,93.21308899,93.2284317,163.6756744,163.6676941,4.458715916,0.996320332,0.962775678,V(-3.84785431697767,-0.028361365, 10.472516573415),252.7540303,1.431830048,9.801659568,-117.7456146,6.077112338,20.90581476,20.90581476,20.90925582,,-118.0804884,11.14849836,20.95849836,58.05287784,
93.16000009,176.2886367,93.17346191,93.17346191,93.18878174,163.6059418,163.5980835,4.456392288,0.996387551,0.963452139,V(-3.85000939341863,-0.027757703, 10.4726674400436),252.1304634,1.400898291,9.801812948,-117.299484,5.997551036,20.90782316,20.90782316,20.91126088,,-117.6337661,11.16805678,20.97805678,58.05293117,
93.20000009,171.6012171,93.13402557,93.13402557,93.14933014,163.5365295,163.5288239,4.454069138,0.996454516,0.964126342,V(-3.85014048699052,-0.027144133, 10.4745787803136),251.514872,1.36981644,9.801965748,-116.8535089,5.917231893,20.90987425,20.90987425,20.91331034,,-117.185492,11.20685213,21.01685213,58.05298968,
93.24000009,166.9313013,93.09477997,93.09477997,93.11006165,163.4674683,163.4598846,4.45174551,0.996521226,0.964798361,V(-3.85137896282246,-0.026517985, 10.4740761450018),250.9071384,1.338583592,9.80211797,-116.4077636,5.836116126,20.91197256,20.91197256,20.9154053,,-116.7478927,10.93998388,20.74998388,58.05304255,
93.28000009,162.2795712,93.05570984,93.05570984,93.07099152,163.3987122,163.3912964,4.449422359,0.996587681,0.965468197,V(-3.85026285281281,-0.025879487, 10.474070621941),250.3080124,1.307205365,9.802269612,-115.961342,5.754182101,20.91411026,20.91411026,20.9175448,,-116.2932535,11.36597921,21.17597921,58.05309651,
93.32000009,157.645536,93.01683807,93.01683807,93.03209686,163.330307,163.3230133,4.447098732,0.996653881,0.966135849,V(-3.85113330466146,-0.025242598, 10.476911978515),249.711583,1.275674061,9.802420674,-115.514841,5.671385498,20.91629705,20.91629705,20.91972822,,-115.8508797,11.05934539,20.86934539,58.05314958,
93.36000009,153.029393,92.97814178,92.97814178,92.99339294,163.2622223,163.2550659,4.444775581,0.996719825,0.966801317,V(-3.84984183598594,-0.024607885, 10.4777967482358),249.1268697,1.243979501,9.802571157,-115.0688568,5.587691544,20.91852335,20.91852335,20.92195461,,-115.4035759,11.18259394,20.99259394,58.05319831,
93.40000009,148.4310382,92.93965149,92.93965149,92.95487213,163.194458,163.187439,4.442451954,0.996785515,0.967464602,V(-3.8493624841333,-0.023980186, 10.4790364000476),248.5501049,1.212130453,9.802721061,-114.6223331,5.50305734,20.9208006,20.9208006,20.92422678,,-114.958868,11.11769835,20.92769835,58.05326177,
93.44000009,143.8506213,92.90133667,92.90133667,92.91654968,163.1270447,163.120163,4.440128803,0.99685095,0.968125628,V(-3.84984565453054,-0.023371649, 10.4810125410023),247.9788676,1.180120329,9.802870384,-114.1756079,5.417441604,20.9231175,20.9231175,20.92654376,,-114.5104231,11.21112173,21.02112173,58.05331004,
93.48000009,139.2880615,92.86320496,92.86320496,92.87840271,163.0599518,163.0531921,4.437805176,0.996916129,0.968784471,V(-3.84991505683971,-0.022779243, 10.4832467911179),247.4145787,1.147944013,9.803019126,-113.7287844,5.33079547,20.92548034,20.92548034,20.92890495,,-114.063995,11.16070355,20.97070355,58.05335873,
93.52000009,134.7433908,92.82526398,92.82526398,92.84043884,162.9931793,162.986557,4.435482025,0.996981053,0.969441054,V(-3.85113969390387,-0.022207986, 10.4855609789522),246.8573643,1.115605972,9.803167288,-113.2813734,5.243068443,20.92788641,20.92788641,20.93130765,,-113.6167671,11.18069782,20.99069782,58.05341262,
93.56000009,130.2166118,92.78752136,92.78752136,92.80267334,162.9267426,162.9202576,4.433158398,0.997045721,0.970095454,V(-3.85084535682347,-0.02166368, 10.4883548677649),246.3092328,1.083091376,9.803314869,-112.8341874,5.154205351,20.93034199,20.93034199,20.93375986,,-113.1694744,11.18231664,20.99231664,58.05347105,
93.60000009,125.7075986,92.74994659,92.74994659,92.76509094,162.8606262,162.8542786,4.430835247,0.997110134,0.970747595,V(-3.85173398276857,-0.021146656, 10.4919405226862),245.7680243,1.05040622,9.803461868,-112.3866635,5.064143819,20.93283578,20.93283578,20.93625372,,-112.7253307,11.10359363,20.91359363,58.05352036,
93.64000009,121.2166083,92.71256256,92.71256256,92.72768402,162.7948456,162.7886047,4.42851162,0.997174291,0.971397552,V(-3.85082276434553,-0.020655696, 10.4955123513592),245.2370611,1.017540614,9.803608286,-111.9390738,4.972823977,20.93537751,20.93537751,20.93879208,,-112.274757,11.26434076,21.07434076,58.05356944,
93.68000009,116.7435182,92.67536926,92.67536926,92.69048309,162.7293701,162.7232971,4.426188469,0.997238192,0.972045176,V(-3.85271660912251,-0.020204681, 10.5006890962933),244.7109291,0.984495171,9.803754122,-111.4912362,4.880172587,20.93796274,20.93796274,20.94137738,,-111.8272526,11.18761064,20.99761064,58.05362916,
93.72000009,112.288357,92.63835907,92.63835907,92.65345001,162.6642456,162.6582794,4.423864841,0.997301838,0.972690615,V(-3.85323661914231,-0.019777834, 10.5025376691698),244.1964611,0.951263235,9.803899376,-111.0435979,4.786112899,20.94059434,20.94059434,20.9440056,,-111.3790306,11.20554965,21.01554965,58.05367842,
93.76000009,107.8512621,92.60153961,92.60153961,92.61662292,162.5994263,162.5936279,4.421541691,0.997365227,0.973333796,V(-3.85515278508906,-0.019386857, 10.5058553794607),243.6910206,0.91784315,9.804044048,-110.5959181,4.690563144,20.94326958,20.94326958,20.94668091,,-110.9273722,11.29146168,21.10146168,58.05373834,
93.80000009,103.4319058,92.56489563,92.56489563,92.57996368,162.5349426,162.5292664,4.419218063,0.997428361,0.973974718,V(-3.85620809951573,-0.019036294, 10.5094125882135),243.1952192,0.884228752,9.804188139,-110.1481833,4.593423025,20.94598961,20.94598961,20.94939927,,-110.4839072,11.08662318,20.89662318,58.05378846,
93.84000009,99.03027245,92.52844238,92.52844238,92.54347992,162.4707794,162.4652252,4.416894436,0.997491239,0.974613456,V(-3.85698444237114,-0.018710562, 10.5114756112196),242.7096283,0.850414725,9.804331647,-109.700509,4.494589036,20.94875568,20.94875568,20.95216023,,-110.0408335,11.07684356,20.88684356,58.0538438,
93.88000009,94.64666594,92.49217224,92.49217224,92.50719452,162.4069366,162.4015198,4.414571285,0.997553861,0.97524986,V(-3.8573358122403,-0.018425244, 10.5141842674395),242.2315723,0.816403869,9.804474574,-109.2525552,4.393953894,20.95156387,20.95156387,20.95496675,,-109.5901627,11.26676891,21.07676891,58.05389956,
93.92000009,90.28110649,92.45607758,92.45607758,92.47109985,162.3434296,162.33815,4.412247658,0.997616227,0.975884005,V(-3.85660533086758,-0.018174664, 10.5157790948285),241.7650184,0.782186839,9.804616918,-108.8047563,4.291391331,20.95441706,20.95441706,20.95782173,,-109.1389862,11.2794124,21.0894124,58.05394551,
93.96000009,85.93332907,92.42018127,92.42018127,92.43517303,162.2802429,162.2750854,4.409924507,0.997678337,0.976515892,V(-3.85647340186925,-0.017957349, 10.5173462816914),241.3088671,0.747758517,9.804758681,-108.3572459,4.186753207,20.95731596,20.95731596,20.96071551,,-108.6944352,11.11377589,20.92377589,58.05400146,
94.00000009,81.60340062,92.38446045,92.38446045,92.39944458,162.2173767,162.2123566,4.40760088,0.997740192,0.977145519,V(-3.85670214578071,-0.017778474, 10.5183936809977),240.861988,0.713122408,9.80489986,-107.9088688,4.079881463,20.96026001,20.96026001,20.96365962,,-108.2482113,11.15559743,20.96559743,58.05405305,
94.04000009,77.29166212,92.34892273,92.34892273,92.36388397,162.1548309,162.1499329,4.405277729,0.99780179,0.977772812,V(-3.85879687447538,-0.017636842, 10.5218342084977),240.4211542,0.678270946,9.805040456,-107.4600801,3.970604461,20.96324645,20.96324645,20.96664266,,-107.7934622,11.3687264,21.1787264,58.05410506,
94.08000009,72.99762466,92.31356812,92.31356812,92.32850647,162.0925903,162.0878296,4.402954102,0.997863131,0.978397847,V(-3.85855356178823,-0.017523446, 10.5228829888216),239.9932811,0.643194007,9.805180469,-107.0115698,3.858704898,20.96627991,20.96627991,20.96967271,,-107.3509365,11.06314431,20.87314431,58.05416297,
94.12000009,68.72176839,92.27840424,92.27840424,92.29332733,162.0307007,162.026062,4.400630951,0.997924217,0.979020622,V(-3.85881708569314,-0.017448357, 10.5250308002433),239.5762949,0.607891675,9.8053199,-106.5630793,3.743960667,20.96935764,20.96935764,20.97274876,,-106.8964067,11.36324374,21.17324374,58.05421517,
94.16000009,64.46360597,92.2434082,92.2434082,92.25831604,161.969101,161.9645996,4.398307323,0.997985046,0.979641063,V(-3.85953469896831,-0.017399605, 10.5275518256372),239.1693813,0.572356783,9.805458746,-106.1142735,3.62608798,20.97247905,20.97247905,20.9758685,,-106.4540603,11.05865999,20.86865999,58.05426913,
94.20000009,60.2235245,92.20861053,92.20861053,92.22348785,161.9078369,161.9034576,4.395984173,0.998045618,0.980259246,V(-3.86046914663883,-0.017379911, 10.5303286328265),238.7732762,0.536585996,9.805597008,-105.6654119,3.50478242,20.97564662,20.97564662,20.97903091,,-106.0020367,11.30059171,21.11059171,58.05432766,
94.24000009,56.00139732,92.17398071,92.17398071,92.18885803,161.8469086,161.8426666,4.393660545,0.998105934,0.980875094,V(-3.86109557375918,-0.017394238, 10.5337550690657),238.3883136,0.50057266,9.805734687,-105.2165781,3.379670496,20.97885801,20.97885801,20.98224409,,-105.5531793,11.22143299,21.03143299,58.05437154,
94.28000009,51.79722967,92.139534,92.139534,92.15438843,161.7862701,161.7821503,4.391337395,0.998165994,0.981488683,V(-3.86196087953727,-0.017430446, 10.5356840104586),238.0157239,0.464311646,9.805871782,-104.7674655,3.250312806,20.98211222,20.98211222,20.98549488,,-105.1041912,11.22470289,21.03470289,58.05442678,
94.32000009,47.61089947,92.10527039,92.10527039,92.12010956,161.7259521,161.7219696,4.389013767,0.998225797,0.982099863,V(-3.8631122006607,-0.017493145, 10.5390529505574),237.6539357,0.42779849,9.806008292,-104.318195,3.116176606,20.98541387,20.98541387,20.98879485,,-104.6582548,11.14841009,20.95841009,58.05448245,
94.36000009,43.44272626,92.07118225,92.07118225,92.08601379,161.6659698,161.6621094,4.386690617,0.998285343,0.982708784,V(-3.8647106754832,-0.017578375, 10.5427767159851),237.3037259,0.391027364,9.806144218,-103.8687899,2.976626855,20.98875674,20.98875674,20.99213777,,-104.2043303,11.34811404,21.15811404,58.05452826,
94.40000009,39.29241168,92.03729248,92.03729248,92.05208588,161.6062927,161.6025543,4.384366989,0.998344632,0.983315446,V(-3.86593169161202,-0.01768541, 10.5463285288207),236.9656683,0.353992861,9.806279558,-103.4190693,2.830852268,20.99215068,20.99215068,20.99552481,,-103.7578644,11.16164594,20.97164594,58.0545896,
94.44000009,35.16008157,92.00357056,92.00357056,92.01836395,161.5469513,161.5433502,4.382043362,0.998403665,0.983919699,V(-3.86615756793518,-0.017812744, 10.548653303767),236.6392436,0.316686321,9.806414314,-102.9694369,2.67784118,20.99558653,20.99558653,20.99896244,,-103.3082527,11.24029205,21.05029205,58.05463626,
94.48000009,31.04580281,91.97003174,91.97003174,91.98480225,161.4878845,161.484436,4.379720211,0.99846244,0.984521617,V(-3.86712996650892,-0.017959912, 10.5516583379366),236.3263386,0.279102767,9.806548485,-102.5196414,2.516276463,20.99906554,20.99906554,21.00243801,,-102.8569688,11.28209899,21.09209899,58.05469979,
94.52000009,26.94951732,91.9366684,91.9366684,91.95143127,161.4291687,161.4258423,4.377396584,0.998520959,0.985121276,V(-3.86830493478808,-0.01811958, 10.5549491487014),236.026313,0.241235396,9.80668207,-102.0697383,2.344387761,21.00259061,21.00259061,21.00596314,,-102.4071372,11.24578926,21.05578926,58.05474797,
94.56000009,22.871229,91.90348053,91.90348053,91.91822815,161.3707733,161.3675537,4.375073433,0.99857922,0.985718526,V(-3.86920956347638,-0.018298669, 10.5579799123231),235.7396335,0.20307702,9.806815069,-101.6196526,2.159711576,21.00615725,21.00615725,21.00952808,,-101.9572078,11.24823457,21.05823457,58.05479175,
94.60000009,18.81094487,91.87049103,91.87049103,91.88521576,161.3126678,161.3096008,4.372749805,0.998637224,0.986313442,V(-3.87012882265575,-0.018491584, 10.5610909499023),235.466384,0.164621574,9.806947483,-101.1694275,1.958634402,21.00977534,21.00977534,21.01314272,,-101.5071033,11.25261185,21.06261185,58.05485657,
94.64000009,14.76866971,91.83766937,91.83766937,91.85237122,161.2548828,161.2519379,4.370426655,0.998694971,0.986906024,V(-3.87106254938253,-0.018694053, 10.56419268732),235.2072113,0.125861074,9.807079311,-100.7190858,1.735464935,21.01343338,21.01343338,21.01679732,,-101.0568787,11.25561647,21.06561647,58.05491218,
94.68000009,10.74441137,91.80501556,91.80501556,91.81970978,161.1974335,161.1946106,4.368103027,0.99875246,0.987496271,V(-3.87213197437471,-0.01890662, 10.5678532227782),234.9622536,0.086787935,9.807210552,-100.2685966,1.480244861,21.01713604,21.01713604,21.02050002,,-100.6064584,11.26050714,21.07050714,58.05495307,
94.72000009,6.738173024,91.77255249,91.77255249,91.78722382,161.140274,161.1375732,4.365779877,0.998809692,0.988084109,V(-3.87346393777317,-0.019127887, 10.5710643612889),234.7318491,0.047395503,9.807341207,-99.81794272,1.17222353,21.02088403,21.02088403,21.02424456,,-100.1559587,11.26249319,21.07249319,58.0550102,
94.76000009,2.749962984,91.74027252,91.74027252,91.75492859,161.0834503,161.0808716,4.363456249,0.998866667,0.988669613,V(-3.87445372997467,-0.019353766, 10.5742975344261),NaN,0.007673092,9.807471275,-99.36715331,0.748858734,21.02468027,21.02468027,21.02803909,,-99.7052509,11.26769433,21.07769433,58.05506226,
-14.26000001,996.5996861,96.28133122,96.2814653,96.29745813,169.0515752,169.0557754,0.119655609,,0.915413024,,,,,,,,,,,,,,,,,
